id|code|created_at|staff_id|shop_id|note|type_id
851f3cb3-7b5c-4dc0-8336-4405e0d48e85|00000007054|2025-05-20 23:00:00|null|ffdbc03b-272e-471a-9da1-a0de9392516c|Создан автоматически по документу Инвентаризация товаров на складе 00000003831 від 20.05.2025 23:00:00|100000166
6bb4e85e-c6f5-4e74-8615-de9dc1d27a09|00000007185|2025-05-20 23:00:00|null|a8456d59-e1a9-4a9f-9225-da99d3662dda|Создан автоматически по документу Инвентаризация товаров на складе 00000003841 від 20.05.2025 23:00:00|100000166
0e84e7d7-521c-48b3-8a07-b63f1b00d7db|00000006981|2025-05-20 14:31:26|null|ffdbc03b-272e-471a-9da1-a0de9392516c|Создан автоматически по документу Инвентаризация товаров на складе 00000003811 від 20.05.2025 05:00:00|100000166
3e839647-dfe3-4c0d-98aa-179033ec990d|00000007176|2025-05-20 23:59:59|null|2d56e2bf-e038-49d1-b0d3-d003a9c3748b|не придатне|100000170
287e7802-ce79-4370-9f1e-e2d8905a8170|00000007014|2025-05-20 15:00:43|null|22e13257-9042-4348-bc52-803c9ffbe8fb|Зіпсована продукція|100000170
1593416f-581e-4b46-a197-ce2c58ee5432|00000007171|2025-05-20 23:59:59|null|2d56e2bf-e038-49d1-b0d3-d003a9c3748b|промивка|100000170
ca67bf6d-8ac4-4f7a-adba-3d3209b1c0e0|00000007161|2025-05-20 23:00:59|null|a8456d59-e1a9-4a9f-9225-da99d3662dda|Создан автоматически по документу Инвентаризация товаров на складе 00000003835 від 20.05.2025 23:00:59|100000166
85dabf0d-5a40-41d6-b09a-fee141a74886|00000007077|2025-05-20 23:00:00|null|ffdbc03b-272e-471a-9da1-a0de9392516c|Создан автоматически по документу Инвентаризация товаров на складе 00000003832 від 20.05.2025 23:00:00|100000166
461675a7-7bf8-4f6b-b389-c97db3d32d0e|00000007013|2025-05-20 14:58:21|null|22e13257-9042-4348-bc52-803c9ffbe8fb|Зіпсована продукція|100000170
df0eed39-f501-48bf-b74f-1120b7bfcc3d|00000007184|2025-05-20 21:00:00|null|a8456d59-e1a9-4a9f-9225-da99d3662dda|Создан автоматически по документу Инвентаризация товаров на складе 00000003846 від 20.05.2025 23:00:00|100000166
6079b63d-4ac9-4721-b99c-40a8187e8fbd|00000007177|2025-05-20 23:59:59|null|2d56e2bf-e038-49d1-b0d3-d003a9c3748b|мантінга|100000170